,price,carat,cut,color,clarity,depth,table,volume,L/W_ratio,V/W_Ratio,color_num,clarity_num,cut_num,carat_range,table_range,color_range
260,3638,0.91,Very Good,E,SI2,60.3,59.0,245.31,0.5,269.57,2,7,3,6,9,CL
261,8693,1.2,Premium,D,VS2,61.6,60.0,306.17,0.9,255.14,1,5,2,7,10,CL
262,5077,1.01,Premium,E,SI1,63.0,61.0,260.5,0.8,257.92,2,6,2,7,11,CL
263,5161,1.05,Premium,H,SI1,59.3,58.0,290.55,0.6,276.71,5,6,2,7,8,N-CL
264,641,0.34,Ideal,F,VS2,62.2,55.0,90.52,0.7,266.24,3,5,1,2,5,CL
265,5439,1.19,Premium,I,VS2,61.7,57.0,313.5,1.0,263.45,6,5,2,7,7,N-CL
266,1720,0.52,Premium,D,SI1,58.7,58.0,148.31,0.8,285.21,1,6,2,4,8,CL
267,942,0.53,Good,I,SI2,63.6,58.0,132.65,0.6,250.28,6,7,4,4,8,N-CL
268,9625,1.11,Ideal,E,VS2,61.0,57.0,298.52,0.8,268.94,2,5,1,7,7,CL
269,918,0.32,Ideal,G,IF,61.1,57.0,86.55,0.5,270.47,4,1,1,2,7,N-CL
270,807,0.36,Ideal,F,VS2,61.5,55.0,96.07,0.7,266.86,3,5,1,2,5,CL
271,4454,1.03,Ideal,F,SI2,61.8,56.0,270.84,0.5,262.95,3,7,1,7,6,CL
272,668,0.33,Premium,I,VS1,59.5,60.0,91.94,0.9,278.61,6,4,2,2,10,N-CL
273,2956,0.7,Very Good,F,VS2,62.4,57.0,184.87,0.7,264.1,3,5,3,4,7,CL
274,900,0.32,Ideal,E,VS2,62.0,55.0,85.56,1.8,267.38,2,5,1,2,5,CL
275,17476,2.01,Very Good,H,SI1,60.1,60.0,554.73,0.6,275.99,5,6,3,11,10,N-CL
276,645,0.32,Ideal,G,VS1,61.2,56.0,86.15,0.9,269.22,4,4,1,2,6,N-CL
277,3246,0.9,Good,G,SI2,64.1,56.0,226.23,0.7,251.37,4,7,4,5,6,N-CL
278,7781,1.08,Ideal,F,VS2,61.0,57.0,294.95,1.1,273.1,3,5,1,7,7,CL
279,907,0.31,Ideal,H,VVS1,61.8,57.0,81.18,0.7,261.87,5,2,1,2,7,N-CL
280,5241,1.02,Premium,H,VS2,61.8,58.0,268.33,0.9,263.07,5,5,2,7,8,N-CL
281,984,0.35,Ideal,E,VS2,61.6,55.0,91.53,1.1,261.51,2,5,1,2,5,CL
282,586,0.32,Ideal,F,SI1,60.9,55.0,91.52,1.6,286.0,3,6,1,2,5,CL
283,14659,2.53,Premium,H,SI2,62.6,60.0,633.07,1.3,250.23,5,7,2,12,10,N-CL
284,1668,0.55,Ideal,E,SI1,61.4,55.0,146.36,0.6,266.11,2,6,1,4,5,CL
285,2211,0.58,Ideal,H,IF,61.6,57.0,153.99,0.6,265.5,5,1,1,4,7,N-CL
286,1622,0.52,Premium,E,VS2,60.6,58.0,141.42,0.6,271.96,2,5,2,4,8,CL
287,3380,0.7,Good,G,VVS1,58.5,62.0,196.46,0.3,280.66,4,2,4,4,12,N-CL
288,1401,0.52,Ideal,H,VS2,61.3,55.0,142.78,0.8,274.58,5,5,1,4,5,N-CL
289,764,0.3,Ideal,G,VVS1,62.7,54.0,80.99,0.9,269.97,4,2,1,1,4,N-CL
290,3041,0.71,Ideal,F,VS1,61.7,55.0,190.77,0.7,268.69,3,4,1,5,5,CL
291,917,0.4,Ideal,G,VVS2,62.6,53.0,107.39,1.1,268.47,4,3,1,2,3,N-CL
292,2611,1.02,Ideal,J,SI2,61.6,55.0,268.33,0.9,263.07,7,7,1,7,5,N-CL
293,810,0.33,Very Good,F,VVS2,62.5,59.0,87.92,1.6,266.42,3,3,3,2,9,CL
294,4616,1.01,Premium,F,SI2,62.9,59.0,248.46,0.8,246.0,3,7,2,7,9,CL
295,717,0.32,Very Good,F,VVS2,62.0,55.0,85.57,0.9,267.41,3,3,3,2,5,CL
296,14256,1.5,Very Good,E,VS2,62.1,60.0,388.48,0.6,258.99,2,5,3,8,10,CL
297,6058,1.02,Good,G,VS2,63.2,57.0,262.14,0.5,257.0,4,5,4,7,7,N-CL
298,1129,0.33,Ideal,E,IF,61.9,57.0,87.33,0.9,264.64,2,1,1,2,7,CL
299,2134,0.65,Premium,D,SI1,60.5,58.0,174.05,0.7,267.77,1,6,2,4,8,CL
300,873,0.3,Ideal,F,IF,59.8,58.0,86.93,2.1,289.77,3,1,1,1,8,CL
301,5529,1.21,Premium,G,SI2,60.3,58.0,331.37,0.9,273.86,4,7,2,8,8,N-CL
302,2487,0.7,Ideal,I,VVS2,62.7,54.0,182.92,0.7,261.31,6,3,1,4,4,N-CL
303,1443,0.51,Premium,G,VS2,61.3,59.0,135.0,1.2,264.71,4,5,2,4,9,N-CL
304,16921,1.54,Premium,D,VS2,62.7,59.0,389.55,0.5,252.95,1,5,2,9,9,CL
305,792,0.43,Very Good,F,SI1,61.6,59.0,114.55,0.8,266.4,3,6,3,3,9,CL
306,780,0.33,Premium,I,VVS1,61.9,60.0,86.35,0.7,261.67,6,2,2,2,10,N-CL
307,3972,0.9,Good,I,VVS1,62.4,61.0,224.38,0.7,249.31,6,2,4,5,11,N-CL
308,1015,0.41,Very Good,E,SI1,63.2,56.0,105.6,0.4,257.56,2,6,3,3,6,CL
309,871,0.31,Ideal,G,IF,61.9,56.0,81.93,0.5,264.29,4,1,1,2,6,N-CL
310,11650,1.54,Very Good,F,SI1,58.8,60.0,434.37,0.7,282.06,3,6,3,9,10,CL
311,6709,1.04,Ideal,G,VS2,62.5,57.0,270.84,0.5,260.42,4,5,1,7,7,N-CL
312,2054,0.62,Ideal,E,SI1,61.7,54.0,166.67,0.7,268.82,2,6,1,4,4,CL
313,4304,0.9,Very Good,D,SI1,63.5,57.0,229.59,0.7,255.1,1,6,3,5,7,CL
314,651,0.36,Ideal,H,VS1,61.5,55.0,97.97,0.7,272.14,5,4,1,2,5,N-CL
315,1114,0.3,Ideal,F,VVS1,62.1,55.0,80.25,0.2,267.5,3,2,1,1,5,CL
316,7722,1.4,Premium,I,VS1,61.6,59.0,371.17,0.7,265.12,6,4,2,8,9,N-CL
317,10255,1.7,Very Good,H,SI2,60.8,56.0,457.12,0.7,268.89,5,7,3,9,6,N-CL
318,666,0.33,Ideal,G,VS1,61.8,56.0,87.53,0.7,265.24,4,4,1,2,6,N-CL
319,7345,1.06,Ideal,F,VS1,61.9,57.0,280.15,0.3,264.29,3,4,1,7,7,CL
320,702,0.4,Very Good,G,SI1,59.2,61.0,110.59,0.6,276.47,4,6,3,2,11,N-CL
321,4624,1.1,Ideal,J,SI2,60.1,57.0,307.54,0.4,279.58,7,7,1,7,7,N-CL
322,3226,0.9,Fair,H,VS2,65.5,57.0,218.53,0.7,242.81,5,5,5,5,7,N-CL
323,730,0.32,Premium,G,VVS2,61.2,59.0,86.54,1.1,270.44,4,3,2,2,9,N-CL
324,1002,0.33,Ideal,E,VS1,62.7,57.0,85.37,1.6,258.7,2,4,1,2,7,CL
325,2523,0.73,Very Good,E,SI1,63.3,60.0,183.57,0.9,251.47,2,6,3,5,10,CL
326,10688,1.51,Premium,G,SI1,62.4,62.0,367.53,1.8,243.4,4,6,2,9,12,N-CL
327,16337,2.07,Ideal,I,SI2,62.0,55.0,541.98,1.2,261.83,6,7,1,11,5,N-CL
328,3752,1.0,Premium,E,SI2,61.0,59.0,256.44,1.1,256.44,2,7,2,6,9,CL
329,4316,1.04,Very Good,H,SI1,63.1,58.0,260.91,0.9,250.88,5,6,3,7,8,N-CL
330,8870,1.21,Premium,F,VS2,60.1,55.0,334.71,1.4,276.62,3,5,2,8,5,CL
331,2946,0.72,Ideal,H,VVS1,62.5,57.0,187.15,0.5,259.93,5,2,1,5,7,N-CL
332,3002,0.83,Very Good,E,SI1,62.1,58.0,219.25,0.5,264.16,2,6,3,5,8,CL
333,4883,1.17,Ideal,J,SI1,62.3,55.0,308.91,0.4,264.03,7,6,1,7,5,N-CL
334,598,0.28,Ideal,F,VS1,62.0,57.0,74.97,1.0,267.75,3,4,1,1,7,CL
335,1813,0.53,Ideal,E,VS2,62.4,56.0,138.45,0.8,261.23,2,5,1,4,6,CL
336,3276,1.0,Very Good,I,SI2,60.8,63.0,257.65,1.1,257.65,6,7,3,6,13,N-CL
337,1294,0.46,Premium,E,VS1,62.0,58.0,122.76,0.6,266.87,2,4,2,3,8,CL
338,803,0.34,Ideal,D,SI1,60.6,56.0,92.34,0.7,271.59,1,6,1,2,6,CL
339,658,0.3,Very Good,E,VS2,62.9,58.0,75.87,0.5,252.9,2,5,3,1,8,CL
340,6666,1.01,Very Good,E,VS2,60.4,58.0,274.2,0.6,271.49,2,5,3,7,8,CL
341,6738,1.26,Ideal,G,SI1,59.6,57.0,350.9,0.6,278.49,4,6,1,8,7,N-CL
342,819,0.36,Ideal,F,VS1,61.6,56.0,99.47,0.4,276.31,3,4,1,2,6,CL
343,12257,2.01,Good,J,SI1,63.6,59.0,510.71,0.6,254.08,7,6,4,11,9,N-CL
344,882,0.4,Very Good,E,SI1,63.5,57.0,104.26,0.4,260.65,2,6,3,2,7,CL
345,663,0.42,Ideal,J,VS1,60.9,57.0,114.08,0.6,271.62,7,4,1,3,7,N-CL
346,3423,0.91,Premium,G,SI2,61.3,60.0,237.17,0.5,260.63,4,7,2,6,10,N-CL
347,2096,0.51,Ideal,G,IF,62.4,54.0,136.85,1.0,268.33,4,1,1,4,4,N-CL
348,758,0.32,Very Good,D,VS2,62.5,57.0,83.64,1.2,261.38,1,5,3,2,7,CL
349,15278,1.77,Premium,E,VS2,61.6,58.0,462.48,0.9,261.29,2,5,2,10,8,CL
350,737,0.3,Premium,F,VVS2,61.6,58.0,80.99,1.6,269.97,3,3,2,1,8,CL
351,7915,1.51,Very Good,D,SI2,63.2,59.0,373.75,1.0,247.52,1,7,3,9,9,CL
352,5206,1.01,Ideal,E,SI1,61.6,57.0,271.25,0.8,268.56,2,6,1,7,7,CL
353,11380,1.58,Premium,G,VS1,60.8,58.0,428.65,0.8,271.3,4,4,2,9,8,N-CL
354,2813,0.91,Premium,G,SI2,59.8,58.0,249.25,0.2,273.9,4,7,2,6,8,N-CL
355,2862,0.7,Very Good,D,SI1,62.5,55.0,185.51,0.9,265.01,1,6,3,4,5,CL
356,571,0.31,Ideal,D,SI1,62.3,54.0,82.69,0.9,266.74,1,6,1,2,4,CL
357,2858,0.71,Premium,E,VS2,61.5,60.0,185.83,1.4,261.73,2,5,2,5,10,CL
358,7308,1.5,Good,J,VS2,63.6,58.0,374.8,0.4,249.87,7,5,4,8,8,N-CL
359,565,0.31,Ideal,D,SI1,61.3,56.0,84.79,1.1,273.52,1,6,1,2,6,CL
360,846,0.31,Ideal,H,VVS1,61.6,57.0,81.18,0.7,261.87,5,2,1,2,7,N-CL
361,5485,1.06,Premium,E,SI1,60.8,58.0,281.86,0.8,265.91,2,6,2,7,8,CL
362,716,0.32,Ideal,F,VS1,61.0,54.0,87.13,0.5,272.28,3,4,1,2,4,CL
363,5077,1.01,Very Good,E,SI1,63.3,58.0,259.29,0.3,256.72,2,6,3,7,8,CL
364,3126,0.57,Ideal,D,VVS1,61.6,56.0,152.56,0.4,267.65,1,2,1,4,6,CL
365,4400,0.9,Very Good,F,VS2,63.4,58.0,226.61,0.7,251.79,3,5,3,5,8,CL
366,1298,0.46,Ideal,D,VS2,62.4,56.0,122.02,0.6,265.26,1,5,1,3,6,CL
367,4592,0.9,Very Good,H,VS1,62.3,59.0,232.98,0.8,258.87,5,4,3,5,9,N-CL
368,14236,1.36,Very Good,D,VVS2,62.6,58.0,367.01,2.1,269.86,1,3,3,8,8,CL
369,1163,0.54,Good,E,SI2,63.8,54.0,138.72,0.2,256.89,2,7,4,4,4,CL
370,6036,1.16,Ideal,H,SI1,62.2,54.0,306.18,0.4,263.95,5,6,1,7,4,N-CL
371,13996,2.13,Very Good,J,SI1,62.8,58.0,542.67,0.5,254.77,7,6,3,11,8,N-CL
372,904,0.43,Ideal,F,VS2,61.5,56.0,115.97,0.8,269.7,3,5,1,3,6,CL
373,2059,0.7,Good,F,SI1,64.3,63.0,171.88,0.5,245.54,3,6,4,4,13,CL
374,3294,1.01,Fair,E,SI2,64.6,59.0,237.56,0.6,235.21,2,7,5,7,9,CL
375,1341,0.6,Premium,H,SI1,58.9,61.0,167.58,0.7,279.3,5,6,2,4,11,N-CL
376,4508,0.9,Good,F,VS1,63.3,59.0,222.17,0.7,246.86,3,4,4,5,9,CL
377,2376,0.71,Ideal,I,SI1,61.4,56.0,190.77,0.7,268.69,6,6,1,5,6,N-CL
378,1095,0.32,Ideal,E,IF,62.6,55.0,85.18,0.7,266.19,2,1,1,2,5,CL
379,967,0.38,Very Good,H,VVS1,59.1,58.0,106.72,1.1,280.84,5,2,3,2,8,N-CL
380,485,0.24,Very Good,D,VVS2,61.3,58.0,64.8,1.0,270.0,1,3,3,1,8,CL
381,5599,1.01,Ideal,E,SI1,62.1,54.0,267.07,1.4,264.43,2,6,1,7,4,CL
382,3669,0.9,Good,G,SI1,63.7,60.0,225.12,0.7,250.13,4,6,4,5,10,N-CL
383,878,0.41,Ideal,I,VS1,61.9,55.0,110.13,0.8,268.61,6,4,1,3,5,N-CL
384,1914,0.7,Premium,I,SI1,61.8,62.0,181.0,0.9,258.57,6,6,2,4,12,N-CL
385,1262,0.5,Premium,E,SI2,60.1,60.0,130.83,1.6,261.66,2,7,2,3,10,CL
386,5646,1.01,Ideal,F,SI1,62.3,58.0,261.72,1.1,259.13,3,6,1,7,8,CL
387,945,0.42,Very Good,G,SI1,63.2,57.0,108.99,0.4,259.5,4,6,3,3,7,N-CL
388,9414,1.7,Ideal,J,VS2,62.5,57.0,442.45,0.4,260.26,7,5,1,9,7,N-CL
389,1244,0.52,Good,G,SI1,63.3,57.0,132.65,0.6,255.1,4,6,4,4,7,N-CL
390,1059,0.4,Good,E,VVS2,58.5,60.0,113.85,0.8,284.62,2,3,4,2,10,CL
391,5624,1.21,Ideal,H,SI2,62.6,56.0,313.5,1.0,259.09,5,7,1,8,6,N-CL
392,3481,0.9,Very Good,H,SI2,62.3,61.0,234.12,0.3,260.13,5,7,3,5,11,N-CL
393,3003,0.65,Premium,D,VVS2,59.9,58.0,180.36,1.1,277.48,1,3,2,4,8,CL
394,3853,1.01,Good,J,SI1,58.8,57.0,288.8,0.9,285.94,7,6,4,7,7,N-CL
395,3332,0.92,Ideal,J,VS1,62.4,56.0,238.71,0.6,259.47,7,4,1,6,6,N-CL
396,1052,0.33,Ideal,G,IF,61.7,55.0,88.52,0.4,268.24,4,1,1,2,5,N-CL
397,1593,0.51,Ideal,F,SI1,61.1,55.0,138.99,1.1,272.53,3,6,1,4,5,CL
398,9039,1.04,Premium,G,IF,61.3,58.0,269.57,1.4,259.2,4,1,2,7,8,N-CL
399,4340,1.07,Very Good,G,SI2,64.6,60.0,260.1,0.8,243.08,4,7,3,7,10,N-CL
400,8067,1.22,Ideal,G,VS2,62.0,55.0,322.34,1.2,264.21,4,5,1,8,5,N-CL
401,2456,0.71,Very Good,I,VVS1,63.5,57.0,182.28,0.5,256.73,6,2,3,5,7,N-CL
402,3454,0.78,Ideal,D,SI2,61.4,57.0,208.53,0.5,267.35,1,7,1,5,7,CL
403,4133,0.9,Ideal,H,VS2,61.9,55.0,238.33,0.5,264.81,5,5,1,5,5,N-CL
404,734,0.31,Ideal,D,VS2,61.5,56.0,82.88,0.7,267.35,1,5,1,2,6,CL
405,3153,0.92,Good,E,SI2,62.0,64.0,235.26,0.6,255.72,2,7,4,6,14,CL
406,1218,0.43,Ideal,I,VS1,61.8,55.0,117.17,0.4,272.49,6,4,1,3,5,N-CL
407,545,0.3,Ideal,G,VS2,61.2,55.0,83.45,0.7,278.17,4,5,1,1,5,N-CL
408,2693,0.7,Ideal,E,VS2,62.5,55.0,186.17,0.5,265.96,2,5,1,4,5,CL
409,842,0.32,Premium,E,VVS2,61.5,58.0,85.18,1.4,266.19,2,3,2,2,8,CL
410,1733,0.46,Ideal,G,IF,62.1,56.0,120.55,0.6,262.07,4,1,1,3,6,N-CL
411,665,0.3,Ideal,G,VVS2,61.8,57.0,80.06,0.7,266.87,4,3,1,1,7,N-CL
412,832,0.38,Ideal,H,VVS2,62.2,54.6,100.33,0.9,264.03,5,3,1,2,5,N-CL
413,18115,2.04,Premium,H,SI1,62.5,61.0,522.3,0.5,256.03,5,6,2,11,11,N-CL
414,1244,0.47,Premium,H,VS1,60.3,61.0,128.28,0.2,272.94,5,4,2,3,11,N-CL
415,1857,0.53,Ideal,D,VS2,61.7,55.0,142.51,0.4,268.89,1,5,1,4,5,CL
416,2897,0.6,Very Good,D,VVS2,60.6,57.0,166.37,0.5,277.28,1,3,3,4,7,CL
417,2863,0.71,Ideal,E,VS2,61.0,55.0,191.43,0.7,269.62,2,5,1,5,5,CL
418,709,0.45,Ideal,G,SI2,61.9,54.0,120.31,0.8,267.36,4,7,1,3,4,N-CL
419,4368,1.04,Premium,I,SI1,61.8,60.0,272.51,0.6,262.03,6,6,2,7,10,N-CL
420,4370,1.02,Premium,G,SI2,62.5,59.0,260.5,0.8,255.39,4,7,2,7,9,N-CL
421,2453,0.75,Good,E,SI2,63.8,55.0,193.09,1.0,257.45,2,7,4,5,5,CL
422,1153,0.41,Premium,E,VS1,60.6,59.0,109.21,0.6,266.37,2,4,2,3,9,CL
423,1333,0.4,Ideal,E,VVS1,62.4,57.0,104.04,1.1,260.1,2,2,1,2,7,CL
425,6777,1.08,Very Good,G,VS2,60.6,58.0,299.41,0.9,277.23,4,5,3,7,8,N-CL
426,10317,1.23,Ideal,G,VVS2,62.7,56.0,318.61,0.4,259.03,4,3,1,8,6,N-CL
427,1273,0.55,Ideal,E,SI2,62.0,56.0,143.6,0.9,261.09,2,7,1,4,6,CL
428,625,0.31,Very Good,F,VS2,62.9,56.0,80.25,0.5,258.87,3,5,3,2,6,CL
429,6301,1.02,Very Good,G,VS1,62.6,58.0,265.41,1.6,260.21,4,4,3,7,8,N-CL
430,1141,0.64,Good,J,SI2,64.7,54.0,158.92,0.7,248.31,7,7,4,4,4,N-CL
431,552,0.3,Premium,D,SI1,59.7,59.0,82.88,0.7,276.27,1,6,2,1,9,CL
432,876,0.41,Premium,D,SI2,62.3,58.0,107.17,0.6,261.39,1,7,2,3,8,CL
433,2624,0.76,Ideal,F,SI2,60.3,60.0,203.3,0.5,267.5,3,7,1,5,10,CL
434,1235,0.44,Premium,G,VVS1,60.9,59.0,120.55,1.2,273.98,4,2,2,3,9,N-CL
435,1967,0.64,Very Good,D,SI1,62.2,55.0,169.72,0.7,265.19,1,6,3,4,5,CL
436,779,0.3,Ideal,E,VVS2,62.2,54.4,80.25,0.5,267.5,2,3,1,1,5,CL
437,920,0.38,Ideal,E,VS1,61.4,56.0,102.5,0.6,269.74,2,4,1,2,6,CL
438,1064,0.38,Ideal,H,IF,60.0,60.0,106.72,1.1,280.84,5,1,1,2,10,N-CL
439,1397,0.4,Ideal,E,VVS1,62.8,57.0,101.84,1.3,254.6,2,2,1,2,7,CL
440,936,0.32,Ideal,G,VVS2,61.6,55.0,85.96,0.2,268.62,4,3,1,2,5,N-CL
441,12738,1.51,Ideal,D,SI1,59.5,57.0,420.73,1.3,278.63,1,6,1,9,7,CL
442,16319,2.04,Ideal,H,SI2,62.0,56.0,554.06,0.6,271.6,5,7,1,11,6,N-CL
443,5040,1.2,Ideal,J,VS1,61.8,55.0,311.2,0.7,259.33,7,4,1,7,5,N-CL
444,1271,0.39,Very Good,G,IF,63.5,56.0,100.98,0.4,258.92,4,1,3,2,6,N-CL
445,4565,1.09,Ideal,J,SI1,61.4,55.0,294.07,0.9,269.79,7,6,1,7,5,N-CL
446,3999,1.01,Ideal,I,SI1,60.6,57.0,280.15,0.8,277.38,6,6,1,7,7,N-CL
447,8414,1.2,Ideal,G,VS2,62.8,54.0,311.2,0.6,259.33,4,5,1,7,4,N-CL
448,6794,1.01,Good,F,VS1,59.0,62.0,285.75,0.6,282.92,3,4,4,7,12,CL
449,1240,0.54,Ideal,H,SI1,62.2,56.0,141.68,1.3,262.37,5,6,1,4,6,N-CL
450,10519,1.51,Premium,H,SI1,60.6,59.0,409.07,0.5,270.91,5,6,2,9,9,N-CL
451,914,0.31,Ideal,F,IF,62.0,55.0,83.64,0.5,269.81,3,1,1,2,5,CL
452,1841,0.51,Ideal,E,VS1,62.0,57.0,135.53,0.8,265.75,2,4,1,4,7,CL
453,622,0.3,Very Good,E,VVS2,59.7,57.0,85.76,1.4,285.87,2,3,3,1,7,CL
454,16431,2.05,Premium,H,SI2,62.5,58.0,530.13,0.5,258.6,5,7,2,11,8,N-CL
455,5353,1.03,Very Good,G,SI1,59.4,60.0,293.19,0.8,284.65,4,6,3,7,10,N-CL
456,2224,0.72,Ideal,F,SI2,62.0,55.0,192.76,0.7,267.72,3,7,1,5,5,CL
457,6097,1.01,Premium,F,VS2,59.9,61.0,271.26,0.6,268.57,3,5,2,7,11,CL
458,999,0.41,Ideal,E,VS2,61.8,57.0,108.3,0.4,264.15,2,5,1,3,7,CL
459,5446,1.31,Premium,J,SI1,59.4,60.0,357.9,0.8,273.21,7,6,2,8,10,N-CL
460,4295,1.0,Premium,D,SI2,60.8,60.0,265.02,0.6,265.02,1,7,2,6,10,CL
461,589,0.32,Very Good,I,VVS1,60.1,61.0,87.13,1.1,272.28,6,2,3,2,11,N-CL
462,789,0.31,Ideal,G,VVS1,61.8,54.0,85.38,0.5,275.42,4,2,1,2,4,N-CL
463,10512,1.14,Ideal,E,VVS2,62.3,55.0,300.76,0.4,263.82,2,3,1,7,5,CL
464,926,0.39,Very Good,H,VVS1,61.5,56.0,105.15,0.6,269.62,5,2,3,2,6,N-CL
465,3131,0.7,Very Good,D,VS2,61.2,60.0,190.77,0.7,272.53,1,5,3,4,10,CL
466,1167,0.31,Premium,D,IF,60.2,59.0,85.76,0.7,276.65,1,1,2,2,9,CL
467,5068,1.0,Good,G,VS2,62.7,58.0,250.03,1.4,250.03,4,5,4,6,8,N-CL
468,5842,1.17,Ideal,D,SI2,62.7,57.0,302.56,0.3,258.6,1,7,1,7,7,CL
469,396,0.31,Ideal,J,VS2,62.2,55.0,82.12,0.9,264.9,7,5,1,2,5,N-CL
470,984,0.5,Very Good,H,SI1,63.1,55.0,128.27,1.4,256.54,5,6,3,3,5,N-CL
471,1815,0.52,Premium,E,VS2,60.7,58.0,139.26,0.8,267.81,2,5,2,4,8,CL
472,684,0.3,Premium,G,VVS2,62.6,58.0,78.59,0.5,261.97,4,3,2,1,8,N-CL
473,605,0.3,Good,G,VS1,63.6,57.0,76.76,0.7,255.87,4,4,4,1,7,N-CL
474,5113,1.01,Very Good,G,SI1,63.2,59.0,254.03,0.6,251.51,4,6,3,7,9,N-CL
475,694,0.33,Ideal,I,IF,62.1,55.0,86.94,0.7,263.45,6,1,1,2,5,N-CL
476,2136,0.7,Very Good,I,SI1,62.2,58.0,180.36,0.5,257.66,6,6,3,4,8,N-CL
477,594,0.33,Premium,I,VS2,61.0,61.0,87.53,0.7,265.24,6,5,2,2,11,N-CL
478,7362,1.2,Premium,E,SI1,60.3,57.0,326.56,2.0,272.13,2,6,2,7,7,CL
479,1357,0.52,Good,F,SI1,63.6,62.0,124.73,2.2,239.87,3,6,4,4,12,CL
480,664,0.29,Very Good,F,VVS2,63.1,57.0,78.03,1.9,269.07,3,3,3,1,7,CL
481,4205,0.84,Very Good,D,SI1,59.9,54.0,240.64,0.5,286.48,1,6,3,5,4,CL
482,660,0.38,Very Good,F,SI1,61.5,54.0,104.04,0.4,273.79,3,6,3,2,4,CL
483,5491,1.06,Very Good,F,SI1,59.6,60.0,294.95,1.1,278.25,3,6,3,7,10,CL
484,568,0.36,Ideal,I,VS1,62.1,56.0,95.86,0.9,266.28,6,4,1,2,6,N-CL
485,4641,1.12,Premium,H,SI2,62.0,57.0,291.86,1.0,260.59,5,7,2,7,7,N-CL
486,7665,1.01,Good,E,VS1,63.6,57.0,258.47,0.9,255.91,2,4,4,7,7,CL
487,8580,1.5,Ideal,G,SI2,61.4,56.0,399.77,0.5,266.51,4,7,1,8,6,N-CL
488,2608,0.81,Good,E,I1,64.1,59.0,201.57,0.7,248.85,2,8,4,5,9,CL
489,2777,0.7,Premium,E,SI1,61.3,58.0,184.22,0.5,263.17,2,6,2,4,8,CL
490,733,0.44,Ideal,H,SI1,61.9,57.0,118.61,0.4,269.57,5,6,1,3,7,N-CL
491,8602,1.2,Premium,G,VS1,62.8,58.0,311.65,1.3,259.71,4,4,2,7,8,N-CL
492,743,0.41,Ideal,H,VS2,61.5,55.0,110.59,0.6,269.73,5,5,1,3,5,N-CL
493,706,0.32,Good,D,SI1,63.8,55.0,82.5,0.2,257.81,1,6,4,2,5,CL
494,1918,0.7,Very Good,I,SI1,62.7,56.0,181.96,0.7,259.94,6,6,3,4,6,N-CL
495,6332,1.26,Ideal,J,VS1,62.2,58.0,329.46,0.6,261.48,7,4,1,8,8,N-CL
496,3557,0.83,Premium,F,VS2,60.2,60.0,224.01,0.8,269.89,3,5,2,5,10,CL
497,1333,0.4,Ideal,E,VVS1,62.6,56.0,105.15,0.6,262.88,2,2,1,2,6,CL
498,7130,1.23,Ideal,H,VS2,62.2,55.0,319.54,0.6,259.79,5,5,1,8,5,N-CL
499,9384,1.5,Very Good,G,SI2,63.1,57.0,383.18,0.5,255.45,4,7,3,8,7,N-CL
500,5759,1.01,Very Good,E,SI1,61.9,56.0,260.09,1.3,257.51,2,6,3,7,6,CL
501,13156,2.75,Ideal,D,I1,60.9,57.0,728.99,0.7,265.09,1,8,1,12,7,CL
502,847,0.42,Premium,G,VS2,60.6,58.0,115.02,1.0,273.86,4,5,2,3,8,N-CL
503,1963,0.51,Ideal,G,VVS1,61.4,56.0,136.33,0.2,267.31,4,2,1,4,6,N-CL
504,7987,1.55,Ideal,J,SI1,61.7,54.0,422.96,1.8,272.88,7,6,1,9,4,N-CL
505,666,0.4,Very Good,H,SI1,62.6,58.0,104.26,0.9,260.65,5,6,3,2,8,N-CL
506,3189,0.73,Ideal,D,SI1,61.8,56.0,192.43,0.7,263.6,1,6,1,5,6,CL
507,628,0.31,Very Good,H,VS2,63.1,57.0,78.77,1.2,254.1,5,5,3,2,7,N-CL
508,1148,0.36,Premium,G,IF,62.5,60.0,91.33,0.9,253.69,4,1,2,2,10,N-CL
509,14112,1.51,Very Good,D,VS2,62.3,59.0,392.75,0.7,260.1,1,5,3,9,9,CL
510,342,0.22,Premium,F,SI1,60.4,61.0,57.21,1.0,260.05,3,6,2,1,11,CL
511,5206,1.03,Ideal,I,VS1,60.9,56.0,283.15,1.1,274.9,6,4,1,7,6,N-CL
512,2200,0.78,Premium,F,SI2,62.8,56.0,202.6,0.7,259.74,3,7,2,5,6,CL
513,2797,0.8,Very Good,H,VS2,63.4,60.0,200.52,1.7,250.65,5,5,3,5,10,N-CL
515,3162,0.7,Ideal,F,VS1,61.0,58.0,190.44,0.3,272.06,3,4,1,4,8,CL
516,2454,0.54,Ideal,F,VVS2,62.0,55.0,144.43,0.2,267.46,3,3,1,4,5,CL
517,1415,0.5,Very Good,E,SI1,63.3,59.0,125.25,0.8,250.5,2,6,3,3,9,CL
518,4405,0.93,Good,G,SI1,58.8,61.0,259.69,0.5,279.24,4,6,4,6,11,N-CL
519,1712,0.52,Ideal,E,VS2,61.3,55.0,140.07,0.4,269.37,2,5,1,4,5,CL
520,1591,0.56,Ideal,G,SI1,62.3,53.0,148.03,0.6,264.34,4,6,1,4,3,N-CL
521,3180,0.72,Ideal,H,VVS1,60.8,58.0,194.1,0.5,269.58,5,2,1,5,8,N-CL
