,price,carat,cut,color,clarity,depth,table,volume,L/W_ratio,V/W_Ratio,T/D_ratio
288,764,0.3,Ideal,G,VVS1,62.7,54.0,80.99,0.9,269.97,0.8612440191387559
289,3041,0.71,Ideal,F,VS1,61.7,55.0,190.77,0.7,268.69,0.8914100486223663
290,917,0.4,Ideal,G,VVS2,62.6,53.0,107.39,1.1,268.47,0.8466453674121406
291,2611,1.02,Ideal,J,SI2,61.6,55.0,268.33,0.9,263.07,0.8928571428571428
292,810,0.33,Very Good,F,VVS2,62.5,59.0,87.92,1.6,266.42,0.944
293,4616,1.01,Premium,F,SI2,62.9,59.0,248.46,0.8,246.0,0.9379968203497615
294,717,0.32,Very Good,F,VVS2,62.0,55.0,85.57,0.9,267.41,0.8870967741935484
295,14256,1.5,Very Good,E,VS2,62.1,60.0,388.48,0.6,258.99,0.966183574879227
296,6058,1.02,Good,G,VS2,63.2,57.0,262.14,0.5,257.0,0.9018987341772151
297,1129,0.33,Ideal,E,IF,61.9,57.0,87.33,0.9,264.64,0.9208400646203554
298,2134,0.65,Premium,D,SI1,60.5,58.0,174.05,0.7,267.77,0.9586776859504132
299,873,0.3,Ideal,F,IF,59.8,58.0,86.93,2.1,289.77,0.9698996655518395
300,5529,1.21,Premium,G,SI2,60.3,58.0,331.37,0.9,273.86,0.9618573797678276
301,2487,0.7,Ideal,I,VVS2,62.7,54.0,182.92,0.7,261.31,0.8612440191387559
302,1443,0.51,Premium,G,VS2,61.3,59.0,135.0,1.2,264.71,0.9624796084828712
303,16921,1.54,Premium,D,VS2,62.7,59.0,389.55,0.5,252.95,0.9409888357256778
304,792,0.43,Very Good,F,SI1,61.6,59.0,114.55,0.8,266.4,0.9577922077922078
305,780,0.33,Premium,I,VVS1,61.9,60.0,86.35,0.7,261.67,0.9693053311793215
306,3972,0.9,Good,I,VVS1,62.4,61.0,224.38,0.7,249.31,0.9775641025641025
307,1015,0.41,Very Good,E,SI1,63.2,56.0,105.6,0.4,257.56,0.8860759493670886
308,871,0.31,Ideal,G,IF,61.9,56.0,81.93,0.5,264.29,0.9046849757673667
309,11650,1.54,Very Good,F,SI1,58.8,60.0,434.37,0.7,282.06,1.0204081632653061
310,6709,1.04,Ideal,G,VS2,62.5,57.0,270.84,0.5,260.42,0.912
311,2054,0.62,Ideal,E,SI1,61.7,54.0,166.67,0.7,268.82,0.8752025931928686
312,4304,0.9,Very Good,D,SI1,63.5,57.0,229.59,0.7,255.1,0.8976377952755905
313,651,0.36,Ideal,H,VS1,61.5,55.0,97.97,0.7,272.14,0.8943089430894309
314,1114,0.3,Ideal,F,VVS1,62.1,55.0,80.25,0.2,267.5,0.8856682769726247
315,7722,1.4,Premium,I,VS1,61.6,59.0,371.17,0.7,265.12,0.9577922077922078
316,10255,1.7,Very Good,H,SI2,60.8,56.0,457.12,0.7,268.89,0.9210526315789475
317,666,0.33,Ideal,G,VS1,61.8,56.0,87.53,0.7,265.24,0.9061488673139159
318,7345,1.06,Ideal,F,VS1,61.9,57.0,280.15,0.3,264.29,0.9208400646203554
319,702,0.4,Very Good,G,SI1,59.2,61.0,110.59,0.6,276.47,1.0304054054054053
320,4624,1.1,Ideal,J,SI2,60.1,57.0,307.54,0.4,279.58,0.9484193011647254
321,3226,0.9,Fair,H,VS2,65.5,57.0,218.53,0.7,242.81,0.8702290076335878
322,730,0.32,Premium,G,VVS2,61.2,59.0,86.54,1.1,270.44,0.9640522875816993
323,1002,0.33,Ideal,E,VS1,62.7,57.0,85.37,1.6,258.7,0.9090909090909091
324,2523,0.73,Very Good,E,SI1,63.3,60.0,183.57,0.9,251.47,0.9478672985781991
325,10688,1.51,Premium,G,SI1,62.4,62.0,367.53,1.8,243.4,0.9935897435897436
326,16337,2.07,Ideal,I,SI2,62.0,55.0,541.98,1.2,261.83,0.8870967741935484
327,3752,1.0,Premium,E,SI2,61.0,59.0,256.44,1.1,256.44,0.9672131147540983
328,4316,1.04,Very Good,H,SI1,63.1,58.0,260.91,0.9,250.88,0.919175911251981
329,8870,1.21,Premium,F,VS2,60.1,55.0,334.71,1.4,276.62,0.9151414309484193
330,2946,0.72,Ideal,H,VVS1,62.5,57.0,187.15,0.5,259.93,0.912
331,3002,0.83,Very Good,E,SI1,62.1,58.0,219.25,0.5,264.16,0.9339774557165861
332,4883,1.17,Ideal,J,SI1,62.3,55.0,308.91,0.4,264.03,0.882825040128411
333,598,0.28,Ideal,F,VS1,62.0,57.0,74.97,1.0,267.75,0.9193548387096774
334,1813,0.53,Ideal,E,VS2,62.4,56.0,138.45,0.8,261.23,0.8974358974358975
335,3276,1.0,Very Good,I,SI2,60.8,63.0,257.65,1.1,257.65,1.036184210526316
336,1294,0.46,Premium,E,VS1,62.0,58.0,122.76,0.6,266.87,0.9354838709677419
337,803,0.34,Ideal,D,SI1,60.6,56.0,92.34,0.7,271.59,0.9240924092409241
338,658,0.3,Very Good,E,VS2,62.9,58.0,75.87,0.5,252.9,0.9220985691573927
339,6666,1.01,Very Good,E,VS2,60.4,58.0,274.2,0.6,271.49,0.9602649006622517
340,6738,1.26,Ideal,G,SI1,59.6,57.0,350.9,0.6,278.49,0.9563758389261745
341,819,0.36,Ideal,F,VS1,61.6,56.0,99.47,0.4,276.31,0.9090909090909091
342,12257,2.01,Good,J,SI1,63.6,59.0,510.71,0.6,254.08,0.9276729559748428
343,882,0.4,Very Good,E,SI1,63.5,57.0,104.26,0.4,260.65,0.8976377952755905
344,663,0.42,Ideal,J,VS1,60.9,57.0,114.08,0.6,271.62,0.9359605911330049
345,3423,0.91,Premium,G,SI2,61.3,60.0,237.17,0.5,260.63,0.9787928221859706
346,2096,0.51,Ideal,G,IF,62.4,54.0,136.85,1.0,268.33,0.8653846153846154
347,758,0.32,Very Good,D,VS2,62.5,57.0,83.64,1.2,261.38,0.912
348,15278,1.77,Premium,E,VS2,61.6,58.0,462.48,0.9,261.29,0.9415584415584415
349,737,0.3,Premium,F,VVS2,61.6,58.0,80.99,1.6,269.97,0.9415584415584415
350,7915,1.51,Very Good,D,SI2,63.2,59.0,373.75,1.0,247.52,0.9335443037974683
351,5206,1.01,Ideal,E,SI1,61.6,57.0,271.25,0.8,268.56,0.9253246753246753
352,11380,1.58,Premium,G,VS1,60.8,58.0,428.65,0.8,271.3,0.9539473684210527
353,2813,0.91,Premium,G,SI2,59.8,58.0,249.25,0.2,273.9,0.9698996655518395
354,2862,0.7,Very Good,D,SI1,62.5,55.0,185.51,0.9,265.01,0.88
355,571,0.31,Ideal,D,SI1,62.3,54.0,82.69,0.9,266.74,0.8667736757624398
356,2858,0.71,Premium,E,VS2,61.5,60.0,185.83,1.4,261.73,0.975609756097561
357,7308,1.5,Good,J,VS2,63.6,58.0,374.8,0.4,249.87,0.9119496855345912
358,565,0.31,Ideal,D,SI1,61.3,56.0,84.79,1.1,273.52,0.9135399673735727
359,846,0.31,Ideal,H,VVS1,61.6,57.0,81.18,0.7,261.87,0.9253246753246753
360,5485,1.06,Premium,E,SI1,60.8,58.0,281.86,0.8,265.91,0.9539473684210527
361,716,0.32,Ideal,F,VS1,61.0,54.0,87.13,0.5,272.28,0.8852459016393442
362,5077,1.01,Very Good,E,SI1,63.3,58.0,259.29,0.3,256.72,0.9162717219589258
363,3126,0.57,Ideal,D,VVS1,61.6,56.0,152.56,0.4,267.65,0.9090909090909091
364,4400,0.9,Very Good,F,VS2,63.4,58.0,226.61,0.7,251.79,0.9148264984227129
365,1298,0.46,Ideal,D,VS2,62.4,56.0,122.02,0.6,265.26,0.8974358974358975
366,4592,0.9,Very Good,H,VS1,62.3,59.0,232.98,0.8,258.87,0.9470304975922954
367,14236,1.36,Very Good,D,VVS2,62.6,58.0,367.01,2.1,269.86,0.926517571884984
368,1163,0.54,Good,E,SI2,63.8,54.0,138.72,0.2,256.89,0.8463949843260189
369,6036,1.16,Ideal,H,SI1,62.2,54.0,306.18,0.4,263.95,0.8681672025723473
370,13996,2.13,Very Good,J,SI1,62.8,58.0,542.67,0.5,254.77,0.9235668789808917
371,904,0.43,Ideal,F,VS2,61.5,56.0,115.97,0.8,269.7,0.9105691056910569
372,2059,0.7,Good,F,SI1,64.3,63.0,171.88,0.5,245.54,0.9797822706065319
373,3294,1.01,Fair,E,SI2,64.6,59.0,237.56,0.6,235.21,0.9133126934984521
374,1341,0.6,Premium,H,SI1,58.9,61.0,167.58,0.7,279.3,1.035653650254669
375,4508,0.9,Good,F,VS1,63.3,59.0,222.17,0.7,246.86,0.9320695102685624
376,2376,0.71,Ideal,I,SI1,61.4,56.0,190.77,0.7,268.69,0.9120521172638437
377,1095,0.32,Ideal,E,IF,62.6,55.0,85.18,0.7,266.19,0.8785942492012779
378,967,0.38,Very Good,H,VVS1,59.1,58.0,106.72,1.1,280.84,0.9813874788494078
379,485,0.24,Very Good,D,VVS2,61.3,58.0,64.8,1.0,270.0,0.9461663947797717
380,5599,1.01,Ideal,E,SI1,62.1,54.0,267.07,1.4,264.43,0.8695652173913043
381,3669,0.9,Good,G,SI1,63.7,60.0,225.12,0.7,250.13,0.9419152276295133
382,878,0.41,Ideal,I,VS1,61.9,55.0,110.13,0.8,268.61,0.8885298869143781
383,1914,0.7,Premium,I,SI1,61.8,62.0,181.0,0.9,258.57,1.0032362459546926
384,1262,0.5,Premium,E,SI2,60.1,60.0,130.83,1.6,261.66,0.9983361064891847
385,5646,1.01,Ideal,F,SI1,62.3,58.0,261.72,1.1,259.13,0.9309791332263243
386,945,0.42,Very Good,G,SI1,63.2,57.0,108.99,0.4,259.5,0.9018987341772151
387,9414,1.7,Ideal,J,VS2,62.5,57.0,442.45,0.4,260.26,0.912
388,1244,0.52,Good,G,SI1,63.3,57.0,132.65,0.6,255.1,0.9004739336492892
389,1059,0.4,Good,E,VVS2,58.5,60.0,113.85,0.8,284.62,1.0256410256410255
390,5624,1.21,Ideal,H,SI2,62.6,56.0,313.5,1.0,259.09,0.8945686900958466
391,3481,0.9,Very Good,H,SI2,62.3,61.0,234.12,0.3,260.13,0.9791332263242376
392,3003,0.65,Premium,D,VVS2,59.9,58.0,180.36,1.1,277.48,0.9682804674457429
393,3853,1.01,Good,J,SI1,58.8,57.0,288.8,0.9,285.94,0.9693877551020409
394,3332,0.92,Ideal,J,VS1,62.4,56.0,238.71,0.6,259.47,0.8974358974358975
395,1052,0.33,Ideal,G,IF,61.7,55.0,88.52,0.4,268.24,0.8914100486223663
396,1593,0.51,Ideal,F,SI1,61.1,55.0,138.99,1.1,272.53,0.9001636661211129
397,9039,1.04,Premium,G,IF,61.3,58.0,269.57,1.4,259.2,0.9461663947797717
398,4340,1.07,Very Good,G,SI2,64.6,60.0,260.1,0.8,243.08,0.9287925696594428
399,8067,1.22,Ideal,G,VS2,62.0,55.0,322.34,1.2,264.21,0.8870967741935484
400,2456,0.71,Very Good,I,VVS1,63.5,57.0,182.28,0.5,256.73,0.8976377952755905
401,3454,0.78,Ideal,D,SI2,61.4,57.0,208.53,0.5,267.35,0.9283387622149837
402,4133,0.9,Ideal,H,VS2,61.9,55.0,238.33,0.5,264.81,0.8885298869143781
403,734,0.31,Ideal,D,VS2,61.5,56.0,82.88,0.7,267.35,0.9105691056910569
404,3153,0.92,Good,E,SI2,62.0,64.0,235.26,0.6,255.72,1.032258064516129
405,1218,0.43,Ideal,I,VS1,61.8,55.0,117.17,0.4,272.49,0.8899676375404532
406,545,0.3,Ideal,G,VS2,61.2,55.0,83.45,0.7,278.17,0.8986928104575163
407,2693,0.7,Ideal,E,VS2,62.5,55.0,186.17,0.5,265.96,0.88
408,842,0.32,Premium,E,VVS2,61.5,58.0,85.18,1.4,266.19,0.943089430894309
409,1733,0.46,Ideal,G,IF,62.1,56.0,120.55,0.6,262.07,0.9017713365539453
410,665,0.3,Ideal,G,VVS2,61.8,57.0,80.06,0.7,266.87,0.9223300970873787
411,832,0.38,Ideal,H,VVS2,62.2,54.6,100.33,0.9,264.03,0.8778135048231511
412,18115,2.04,Premium,H,SI1,62.5,61.0,522.3,0.5,256.03,0.976
413,1244,0.47,Premium,H,VS1,60.3,61.0,128.28,0.2,272.94,1.0116086235489221
414,1857,0.53,Ideal,D,VS2,61.7,55.0,142.51,0.4,268.89,0.8914100486223663
415,2897,0.6,Very Good,D,VVS2,60.6,57.0,166.37,0.5,277.28,0.9405940594059405
416,2863,0.71,Ideal,E,VS2,61.0,55.0,191.43,0.7,269.62,0.9016393442622951
417,709,0.45,Ideal,G,SI2,61.9,54.0,120.31,0.8,267.36,0.8723747980613894
418,4368,1.04,Premium,I,SI1,61.8,60.0,272.51,0.6,262.03,0.970873786407767
419,4370,1.02,Premium,G,SI2,62.5,59.0,260.5,0.8,255.39,0.944
420,2453,0.75,Good,E,SI2,63.8,55.0,193.09,1.0,257.45,0.8620689655172414
421,1153,0.41,Premium,E,VS1,60.6,59.0,109.21,0.6,266.37,0.9735973597359736
422,1333,0.4,Ideal,E,VVS1,62.4,57.0,104.04,1.1,260.1,0.9134615384615384
423,6777,1.08,Very Good,G,VS2,60.6,58.0,299.41,0.9,277.23,0.957095709570957
424,10317,1.23,Ideal,G,VVS2,62.7,56.0,318.61,0.4,259.03,0.8931419457735247
425,1273,0.55,Ideal,E,SI2,62.0,56.0,143.6,0.9,261.09,0.9032258064516129
426,625,0.31,Very Good,F,VS2,62.9,56.0,80.25,0.5,258.87,0.890302066772655
427,6301,1.02,Very Good,G,VS1,62.6,58.0,265.41,1.6,260.21,0.926517571884984
428,1141,0.64,Good,J,SI2,64.7,54.0,158.92,0.7,248.31,0.8346213292117465
429,552,0.3,Premium,D,SI1,59.7,59.0,82.88,0.7,276.27,0.9882747068676716
430,876,0.41,Premium,D,SI2,62.3,58.0,107.17,0.6,261.39,0.9309791332263243
431,2624,0.76,Ideal,F,SI2,60.3,60.0,203.3,0.5,267.5,0.9950248756218906
432,1235,0.44,Premium,G,VVS1,60.9,59.0,120.55,1.2,273.98,0.9688013136288999
433,1967,0.64,Very Good,D,SI1,62.2,55.0,169.72,0.7,265.19,0.8842443729903536
434,779,0.3,Ideal,E,VVS2,62.2,54.4,80.25,0.5,267.5,0.8745980707395498
435,920,0.38,Ideal,E,VS1,61.4,56.0,102.5,0.6,269.74,0.9120521172638437
436,1064,0.38,Ideal,H,IF,60.0,60.0,106.72,1.1,280.84,1.0
437,1397,0.4,Ideal,E,VVS1,62.8,57.0,101.84,1.3,254.6,0.9076433121019108
438,936,0.32,Ideal,G,VVS2,61.6,55.0,85.96,0.2,268.62,0.8928571428571428
439,12738,1.51,Ideal,D,SI1,59.5,57.0,420.73,1.3,278.63,0.957983193277311
440,16319,2.04,Ideal,H,SI2,62.0,56.0,554.06,0.6,271.6,0.9032258064516129
441,5040,1.2,Ideal,J,VS1,61.8,55.0,311.2,0.7,259.33,0.8899676375404532
442,1271,0.39,Very Good,G,IF,63.5,56.0,100.98,0.4,258.92,0.8818897637795275
443,4565,1.09,Ideal,J,SI1,61.4,55.0,294.07,0.9,269.79,0.8957654723127036
444,3999,1.01,Ideal,I,SI1,60.6,57.0,280.15,0.8,277.38,0.9405940594059405
445,8414,1.2,Ideal,G,VS2,62.8,54.0,311.2,0.6,259.33,0.8598726114649682
446,6794,1.01,Good,F,VS1,59.0,62.0,285.75,0.6,282.92,1.0508474576271187
447,1240,0.54,Ideal,H,SI1,62.2,56.0,141.68,1.3,262.37,0.9003215434083601
448,10519,1.51,Premium,H,SI1,60.6,59.0,409.07,0.5,270.91,0.9735973597359736
449,914,0.31,Ideal,F,IF,62.0,55.0,83.64,0.5,269.81,0.8870967741935484
450,1841,0.51,Ideal,E,VS1,62.0,57.0,135.53,0.8,265.75,0.9193548387096774
451,622,0.3,Very Good,E,VVS2,59.7,57.0,85.76,1.4,285.87,0.9547738693467336
452,16431,2.05,Premium,H,SI2,62.5,58.0,530.13,0.5,258.6,0.928
453,5353,1.03,Very Good,G,SI1,59.4,60.0,293.19,0.8,284.65,1.0101010101010102
454,2224,0.72,Ideal,F,SI2,62.0,55.0,192.76,0.7,267.72,0.8870967741935484
455,6097,1.01,Premium,F,VS2,59.9,61.0,271.26,0.6,268.57,1.018363939899833
456,999,0.41,Ideal,E,VS2,61.8,57.0,108.3,0.4,264.15,0.9223300970873787
457,5446,1.31,Premium,J,SI1,59.4,60.0,357.9,0.8,273.21,1.0101010101010102
458,4295,1.0,Premium,D,SI2,60.8,60.0,265.02,0.6,265.02,0.986842105263158
459,589,0.32,Very Good,I,VVS1,60.1,61.0,87.13,1.1,272.28,1.0149750415973378
460,789,0.31,Ideal,G,VVS1,61.8,54.0,85.38,0.5,275.42,0.8737864077669903
461,10512,1.14,Ideal,E,VVS2,62.3,55.0,300.76,0.4,263.82,0.882825040128411
462,926,0.39,Very Good,H,VVS1,61.5,56.0,105.15,0.6,269.62,0.9105691056910569
463,3131,0.7,Very Good,D,VS2,61.2,60.0,190.77,0.7,272.53,0.9803921568627451
464,1167,0.31,Premium,D,IF,60.2,59.0,85.76,0.7,276.65,0.9800664451827242
465,5068,1.0,Good,G,VS2,62.7,58.0,250.03,1.4,250.03,0.9250398724082934
466,5842,1.17,Ideal,D,SI2,62.7,57.0,302.56,0.3,258.6,0.9090909090909091
467,396,0.31,Ideal,J,VS2,62.2,55.0,82.12,0.9,264.9,0.8842443729903536
468,984,0.5,Very Good,H,SI1,63.1,55.0,128.27,1.4,256.54,0.8716323296354992
469,1815,0.52,Premium,E,VS2,60.7,58.0,139.26,0.8,267.81,0.9555189456342669
470,684,0.3,Premium,G,VVS2,62.6,58.0,78.59,0.5,261.97,0.926517571884984
471,605,0.3,Good,G,VS1,63.6,57.0,76.76,0.7,255.87,0.8962264150943396
472,5113,1.01,Very Good,G,SI1,63.2,59.0,254.03,0.6,251.51,0.9335443037974683
473,694,0.33,Ideal,I,IF,62.1,55.0,86.94,0.7,263.45,0.8856682769726247
474,2136,0.7,Very Good,I,SI1,62.2,58.0,180.36,0.5,257.66,0.932475884244373
475,594,0.33,Premium,I,VS2,61.0,61.0,87.53,0.7,265.24,1.0
476,7362,1.2,Premium,E,SI1,60.3,57.0,326.56,2.0,272.13,0.945273631840796
477,1357,0.52,Good,F,SI1,63.6,62.0,124.73,2.2,239.87,0.9748427672955975
478,664,0.29,Very Good,F,VVS2,63.1,57.0,78.03,1.9,269.07,0.9033280507131537
479,4205,0.84,Very Good,D,SI1,59.9,54.0,240.64,0.5,286.48,0.9015025041736228
480,660,0.38,Very Good,F,SI1,61.5,54.0,104.04,0.4,273.79,0.8780487804878049
481,5491,1.06,Very Good,F,SI1,59.6,60.0,294.95,1.1,278.25,1.006711409395973
482,568,0.36,Ideal,I,VS1,62.1,56.0,95.86,0.9,266.28,0.9017713365539453
483,4641,1.12,Premium,H,SI2,62.0,57.0,291.86,1.0,260.59,0.9193548387096774
484,7665,1.01,Good,E,VS1,63.6,57.0,258.47,0.9,255.91,0.8962264150943396
485,8580,1.5,Ideal,G,SI2,61.4,56.0,399.77,0.5,266.51,0.9120521172638437
486,2608,0.81,Good,E,I1,64.1,59.0,201.57,0.7,248.85,0.920436817472699
487,2777,0.7,Premium,E,SI1,61.3,58.0,184.22,0.5,263.17,0.9461663947797717
488,733,0.44,Ideal,H,SI1,61.9,57.0,118.61,0.4,269.57,0.9208400646203554
489,8602,1.2,Premium,G,VS1,62.8,58.0,311.65,1.3,259.71,0.9235668789808917
490,743,0.41,Ideal,H,VS2,61.5,55.0,110.59,0.6,269.73,0.8943089430894309
491,706,0.32,Good,D,SI1,63.8,55.0,82.5,0.2,257.81,0.8620689655172414
492,1918,0.7,Very Good,I,SI1,62.7,56.0,181.96,0.7,259.94,0.8931419457735247
493,6332,1.26,Ideal,J,VS1,62.2,58.0,329.46,0.6,261.48,0.932475884244373
494,3557,0.83,Premium,F,VS2,60.2,60.0,224.01,0.8,269.89,0.9966777408637874
495,1333,0.4,Ideal,E,VVS1,62.6,56.0,105.15,0.6,262.88,0.8945686900958466
496,7130,1.23,Ideal,H,VS2,62.2,55.0,319.54,0.6,259.79,0.8842443729903536
497,9384,1.5,Very Good,G,SI2,63.1,57.0,383.18,0.5,255.45,0.9033280507131537
498,5759,1.01,Very Good,E,SI1,61.9,56.0,260.09,1.3,257.51,0.9046849757673667
499,13156,2.75,Ideal,D,I1,60.9,57.0,728.99,0.7,265.09,0.9359605911330049
500,847,0.42,Premium,G,VS2,60.6,58.0,115.02,1.0,273.86,0.957095709570957
501,1963,0.51,Ideal,G,VVS1,61.4,56.0,136.33,0.2,267.31,0.9120521172638437
502,7987,1.55,Ideal,J,SI1,61.7,54.0,422.96,1.8,272.88,0.8752025931928686
503,666,0.4,Very Good,H,SI1,62.6,58.0,104.26,0.9,260.65,0.926517571884984
504,3189,0.73,Ideal,D,SI1,61.8,56.0,192.43,0.7,263.6,0.9061488673139159
505,628,0.31,Very Good,H,VS2,63.1,57.0,78.77,1.2,254.1,0.9033280507131537
506,1148,0.36,Premium,G,IF,62.5,60.0,91.33,0.9,253.69,0.96
507,14112,1.51,Very Good,D,VS2,62.3,59.0,392.75,0.7,260.1,0.9470304975922954
508,342,0.22,Premium,F,SI1,60.4,61.0,57.21,1.0,260.05,1.009933774834437
509,5206,1.03,Ideal,I,VS1,60.9,56.0,283.15,1.1,274.9,0.9195402298850575
510,2200,0.78,Premium,F,SI2,62.8,56.0,202.6,0.7,259.74,0.89171974522293
511,2797,0.8,Very Good,H,VS2,63.4,60.0,200.52,1.7,250.65,0.9463722397476341
512,3162,0.7,Ideal,F,VS1,61.0,58.0,190.44,0.3,272.06,0.9508196721311475
513,2454,0.54,Ideal,F,VVS2,62.0,55.0,144.43,0.2,267.46,0.8870967741935484
514,1415,0.5,Very Good,E,SI1,63.3,59.0,125.25,0.8,250.5,0.9320695102685624
515,4405,0.93,Good,G,SI1,58.8,61.0,259.69,0.5,279.24,1.0374149659863947
516,1712,0.52,Ideal,E,VS2,61.3,55.0,140.07,0.4,269.37,0.8972267536704731
517,1591,0.56,Ideal,G,SI1,62.3,53.0,148.03,0.6,264.34,0.8507223113964687
518,3180,0.72,Ideal,H,VVS1,60.8,58.0,194.1,0.5,269.58,0.9539473684210527
519,3464,0.73,Ideal,D,VS2,61.6,56.0,195.78,0.7,268.19,0.9090909090909091
520,5851,1.15,Premium,G,SI1,62.6,58.0,296.73,0.9,258.03,0.926517571884984
521,574,0.3,Premium,G,SI1,60.1,62.0,82.69,0.5,275.63,1.0316139767054908
522,2055,0.66,Good,G,VS1,59.0,62.0,185.19,1.1,280.59,1.0508474576271187
523,798,0.35,Very Good,H,VVS1,62.6,57.0,88.92,0.4,254.06,0.9105431309904153
524,3696,1.2,Very Good,H,I1,58.6,57.0,342.02,0.7,285.02,0.9726962457337883
525,754,0.35,Ideal,F,VS1,62.8,54.0,92.75,0.9,265.0,0.8598726114649682
526,1153,0.41,Ideal,E,VS1,61.7,57.0,108.76,0.8,265.27,0.9238249594813613
527,4355,0.97,Good,I,VS2,64.5,61.0,237.55,0.8,244.9,0.9457364341085271
528,4642,0.91,Ideal,F,SI2,62.0,56.0,239.87,0.3,263.59,0.9032258064516129
529,1851,0.57,Ideal,G,VS1,61.3,56.0,153.42,0.4,269.16,0.9135399673735727
530,764,0.3,Ideal,G,VVS1,61.7,57.0,81.56,0.9,271.87,0.9238249594813613
531,561,0.32,Ideal,G,VS2,61.8,57.0,85.57,0.9,267.41,0.9223300970873787
532,4379,0.9,Very Good,F,SI1,61.4,58.0,239.86,0.8,266.51,0.9446254071661238
533,947,0.41,Good,D,SI1,63.8,56.0,103.38,0.8,252.15,0.877742946708464
534,6532,1.27,Premium,I,VS1,62.2,59.0,326.6,0.7,257.17,0.9485530546623794
535,3763,0.92,Very Good,F,SI2,62.9,58.0,239.09,0.6,259.88,0.9220985691573927
536,3301,0.71,Ideal,E,VS2,61.8,57.0,187.47,0.9,264.04,0.9223300970873787
537,5993,1.09,Premium,H,VS2,62.3,57.0,282.71,1.5,259.37,0.9149277688603532
538,1719,0.55,Very Good,E,VS2,61.6,60.0,145.25,0.8,264.09,0.974025974025974
539,625,0.31,Ideal,G,VS1,62.1,55.0,82.31,0.7,265.52,0.8856682769726247
540,4832,1.02,Ideal,F,SI2,61.8,57.0,268.33,0.9,263.07,0.9223300970873787
541,1007,0.41,Ideal,F,VS1,61.9,55.0,109.67,0.8,267.49,0.8885298869143781
542,2611,0.9,Ideal,F,I1,61.8,57.0,235.64,1.1,261.82,0.9223300970873787
543,12059,1.24,Ideal,F,VVS2,62.0,57.0,327.55,0.7,264.15,0.9193548387096774
544,3662,0.9,Premium,E,SI2,60.8,60.0,242.58,0.6,269.53,0.986842105263158
545,4437,1.15,Good,F,SI2,63.8,57.0,289.67,0.8,251.89,0.8934169278996865
546,13761,1.74,Ideal,H,VS2,61.5,55.0,465.48,0.8,267.52,0.8943089430894309
547,487,0.28,Very Good,F,VS2,62.7,58.0,71.3,0.2,254.64,0.9250398724082934
548,3160,0.9,Very Good,H,SI2,62.9,57.0,231.09,1.1,256.77,0.9062003179650239
549,10914,1.57,Premium,G,SI1,59.5,58.0,437.82,0.7,278.87,0.9747899159663865
550,454,0.25,Ideal,G,VS1,62.5,55.0,64.64,0.5,258.56,0.88
551,5607,1.29,Ideal,J,SI1,61.6,58.0,340.07,0.4,263.62,0.9415584415584415
552,1241,0.41,Premium,E,VVS1,61.2,62.0,108.3,0.4,264.15,1.0130718954248366
553,767,0.35,Ideal,E,VS2,62.4,57.0,93.58,0.7,267.37,0.9134615384615384
554,4181,0.85,Ideal,E,SI1,60.7,57.0,230.34,0.5,270.99,0.9390444810543657
555,504,0.24,Ideal,H,VVS1,60.7,57.0,65.94,0.7,274.75,0.9390444810543657
556,8743,1.15,Ideal,F,VVS2,62.1,55.0,303.91,0.7,264.27,0.8856682769726247
557,4637,0.9,Premium,G,VS2,61.7,57.0,231.83,1.6,257.59,0.9238249594813613
558,4875,1.24,Ideal,J,SI1,61.8,57.0,325.65,0.9,262.62,0.9223300970873787
559,1628,0.51,Very Good,H,VS1,62.3,57.0,133.69,0.4,262.14,0.9149277688603532
560,6189,1.21,Very Good,H,VS2,62.9,57.0,312.12,0.7,257.95,0.9062003179650239
561,2016,0.7,Good,G,SI1,64.0,55.0,175.61,0.5,250.87,0.859375
562,4304,0.9,Very Good,D,SI1,63.3,57.0,225.49,0.8,250.54,0.9004739336492892
563,608,0.36,Premium,G,SI2,60.8,58.0,96.28,0.9,267.44,0.9539473684210527
564,3199,1.02,Premium,H,I1,62.5,60.0,261.73,0.3,256.6,0.96
565,6302,1.21,Ideal,H,VS2,62.9,57.0,309.82,0.7,256.05,0.9062003179650239
566,6436,1.69,Premium,I,I1,62.4,60.0,433.8,0.4,256.69,0.9615384615384616
567,561,0.32,Ideal,G,VS2,61.6,57.0,85.38,0.5,266.81,0.9253246753246753
568,1173,0.5,Ideal,G,SI1,62.2,56.0,132.39,1.0,264.78,0.9003215434083601
569,2276,0.7,Very Good,H,VS2,62.3,56.0,183.89,0.7,262.7,0.8988764044943821
570,2610,0.72,Very Good,E,SI1,57.9,58.0,210.29,0.7,292.07,1.001727115716753
571,2973,0.75,Ideal,G,VS1,62.3,57.0,200.2,0.5,266.93,0.9149277688603532
572,3612,1.0,Premium,E,SI2,59.9,55.0,265.42,1.2,265.42,0.9181969949916527
573,1084,0.34,Ideal,E,VVS1,62.0,56.0,90.72,0.9,266.82,0.9032258064516129
574,555,0.34,Ideal,I,VS1,62.0,56.0,92.34,0.7,271.59,0.9032258064516129
575,1294,0.49,Good,F,VS1,58.5,61.5,140.61,0.6,286.96,1.0512820512820513
576,17989,2.24,Ideal,F,SI2,60.3,59.0,611.96,0.4,273.2,0.9784411276948591
577,11390,2.02,Very Good,I,SI2,63.3,59.0,507.52,0.9,251.25,0.9320695102685624
